,Living_Area,marker_graph,face_color_marker,edge_color_graph,Living_Area_per_Capita,"Climate change, short term-combined-m2",Freshwater ecotoxicity-combined-m2,Terrestrial acidification-combined-m2,"Land occupation, biodiversity-combined-m2",Human toxicity non-cancer-combined-m2,Particulate matter formation-combined-m2,"Climate change, short term-combined-cap",Freshwater ecotoxicity-combined-cap,Terrestrial acidification-combined-cap,"Land occupation, biodiversity-combined-cap",Human toxicity non-cancer-combined-cap,Particulate matter formation-combined-cap
17351,1554.0,x,yellowgreen,none,19.584126984126986,9.73918555312375,11770.478323707834,0.1226771837281668,2.7167373585971952,1.0819030436332536e-05,0.0146933259246988,189.67706871670865,229110.21324333656,2.3870458458291477,53.08947689434986,0.000210377336506,0.2860565265250061
17352,1979.0,x,gold,none,100.73809523809524,7.759301562157023,8805.323973055716,0.0879918839842112,2.968178381054366,7.137833672472275e-06,0.0112323140318623,781.4543859308542,886643.897952727,8.859153042415146,299.1521316491423,0.0007184575113605,1.131097847741022
17353,1554.0,x,yellowgreen,none,23.65352313339129,9.75657961636276,11789.560012473125,0.1228632432534619,2.724314120586565,1.0833329698400887e-05,0.0147179611280841,229.75565165495848,277536.7687970433,2.8916951831758504,64.28506267923964,0.0002548707395419,0.3465130712291301
17354,2525.0,x,gold,none,58.35294117647059,11.22177840425353,13323.34619023657,0.1372832345835774,3.4658633331413418,1.1847357251124767e-05,0.0167321906860645,654.7789180500633,777357.2615225894,8.00954981970453,202.29394730338117,0.0006911619005179,0.9762676265024356
17355,176.0,x,forestgreen,none,67.99074074074073,10.208007515481944,12868.912192392105,0.1376391370594651,2.1006583339956397,1.271677334620663e-05,0.0158410870723749,693.9696656405563,874867.3101168232,9.357132803455055,142.806394380409,0.0008645271808003,1.076924001163771
17356,390.0,x,orange,none,61.38461538461539,9.001076426431922,9991.451555138932,0.0982755169979572,3.756428095958409,7.70266236053194e-06,0.0128451710252711,552.5039755387271,613301.1401382389,6.032448367666761,230.5686460014002,0.0004728201920345,0.7884670921423187
17357,177.0,x,gold,none,35.40714285714286,12.313996381047856,14668.087182822326,0.1514620418681431,3.7358217527764,1.3124678221723122e-05,0.0184004724481551,435.9880835645694,519335.29347320745,5.362624103488875,132.27220550357114,0.0004646871542554,0.651483995809693
17358,154.0,x,orange,none,74.92307692307692,8.888864247996539,9870.737035418551,0.0971158254455446,3.704200014945788,7.616589756326239e-06,0.0126882200713012,665.9071754101345,739431.7672235281,7.274861284622715,277.54446020353214,0.0005705117222399,0.9505083747359944
17359,102.0,x,gold,none,32.76547619047619,12.147316587733483,14471.777163317898,0.1494499295258992,3.682116790972899,1.2952809874495706e-05,0.0181532577446686,397.8175015840893,473939.2535792285,4.894347057858589,120.59133855624545,0.0004241892452085,0.5945060960470469
17360,117.0,s,none,firebrick,118.91304347826087,97.85141490722174,13832.516407048195,0.2241942179935459,1.3458113707764898,1.1477482669850123e-05,0.0234634193512933,11633.96355135572,1643060.3240488402,26.63956873210553,159.82609948716984,0.0013629655247068,2.787870434222264
17361,590.0,x,gold,none,29.51388888888889,9.802765841523334,11488.874384802592,0.1173740810870134,3.2378424938493677,9.96162469537837e-06,0.0144923863977106,289.31217011948735,339082.3471530431,3.4642268505831404,95.54892958191358,0.000294020079657,0.4277246686733146
17362,104.0,x,orange,none,103.82352941176472,10.704306495991764,12040.770549456987,0.1195739704753723,4.244395164334259,9.57104477617926e-06,0.0154072224047251,1111.2745046661712,1249964.5012183718,12.412697461894188,440.7131086367243,0.0009934795193683,1.5994644799088376
17363,1614.0,x,limegreen,none,22.847916666666663,9.466547222495311,11633.043589123108,0.122513689236505,2.3709620387869923,1.1013437130297608e-05,0.0144410706769934,213.6544622338959,262642.2223164177,2.7666156857991875,53.38316325186248,0.0002488029837384,0.3260020913313503
17364,105.0,x,gold,none,104.98039215686276,8.963980159635145,10274.643705586988,0.1033942030843779,3.285429264817602,8.51073054060587e-06,0.0130608732171042,940.9170091693074,1078493.1977311466,10.85292927361228,344.85906498653713,0.0008933423430019,1.370953678640697
