,Living_Area,marker_graph,face_color_marker,edge_color_graph,Living_Area_per_Capita,"Climate change, short term-combined-m2",Freshwater ecotoxicity-combined-m2,Terrestrial acidification-combined-m2,"Land occupation, biodiversity-combined-m2",Human toxicity non-cancer-combined-m2,Particulate matter formation-combined-m2,"Climate change, short term-combined-cap",Freshwater ecotoxicity-combined-cap,Terrestrial acidification-combined-cap,"Land occupation, biodiversity-combined-cap",Human toxicity non-cancer-combined-cap,Particulate matter formation-combined-cap
8079,89.0,x,orange,none,91.75,15.0407696398875,17514.229922490977,0.1781571339925458,5.127482743339091,1.4990389574980352e-05,0.0221421543134944,1377.1033387211974,1603300.5754884758,16.307154812838107,469.8385118439744,0.0013717969508054,2.02707027894734
8080,80.0,v,none,orange,28.79232209737828,49.58027954301123,12269.218087435658,0.1302252719945634,1.2530965987542544,1.069479874688446e-05,0.0144588234756112,1425.3158114890568,352096.74877598207,3.736942708833277,35.95019773780633,0.0003067898588221,0.4149024549674902
8081,250.0,|,gold,none,133.2826086956522,36.07366111467826,20465.312196297564,0.2023641283272934,5.490015420745703,1.582690373964616e-05,0.0238284597939044,4797.109599897851,2715460.572769203,26.84020251695131,730.0776281333649,0.0020971924081769,3.161119161746403
8082,152.0,s,none,gold,73.35952380952381,45.77598476977143,11950.67772184667,0.1609718912727223,1.2786214605006352,1.1185824729450737e-05,0.017336147455732,3351.934428429909,871088.4189421991,11.74621197031034,93.15332039461424,0.0008148365596042,1.2647961411318922
8083,1146.0,x,orange,none,18.119298245614036,12.55317635647921,14504.714623079037,0.1467702262838103,4.437905907345783,1.221898865706303e-05,0.0183866124966999,227.2532305468692,262553.059513211,2.6565176552139285,80.3817114535128,0.0002211273677067,0.3328330508412981
8084,179.0,v,none,rebeccapurple,43.36095890410959,96.4374739373392,14620.631041499582,0.1520801902322422,1.3332847616390169,1.086516777246437e-05,0.0167686541231786,4158.985512830357,630180.6011358456,6.554789864484201,57.45748784780866,0.0004681951870445,0.7227363244398796
8085,160.0,x,orange,none,52.462765957446805,8.017128993466063,8497.669177885973,0.0806941895879068,3.909730440526175,5.820954939519349e-06,0.011108428755252,420.3902517749572,445630.71393367584,4.232047203874765,204.95277139828417,0.0003053408794701,0.5825225092851924
8086,167.0,x,yellowgreen,none,63.48245614035088,8.006987255789868,9501.727575787483,0.097873315886882,2.479675525346206,8.440989348518817e-06,0.0119348339123148,508.20695039086166,603060.242989228,6.211746334386947,157.41209230891735,0.0005357052937233,0.7574937387823544
8087,323.0,x,orangered,none,55.08627450980392,11.36767209088206,12466.290389713307,0.1215235066989784,4.957747956830628,9.333949329046926e-06,0.0160964604668034,625.7763263522792,686124.3002930767,6.687512038324677,273.0999202060428,0.0005134868335493,0.885982952687069
8088,107.0,x,gold,none,21.36984126984127,10.6644663920265,12525.54220023986,0.1281472699141595,3.4848931670948824,1.090655175856552e-05,0.0157884782407497,227.8130167695496,267555.85395896854,2.737240809906566,74.46244426060724,0.0002329501486862,0.3372605653654094
8089,87.0,x,gold,none,87.75462962962962,9.359452482177636,10917.844188602416,0.1111896313123039,3.1636902482792397,9.37788011007041e-06,0.0137943695947342,821.3066608080022,958088.81373236,9.757589889842526,277.57549202850083,0.0008230035403758,1.21050314053008
8090,66.0,s,none,rebeccapurple,74.63690476190477,123.07457966311787,15288.200005722652,0.2603870400618788,1.4428126810699151,1.2196403281103703e-05,0.0270628110828598,9157.219386774195,1137365.6521102015,19.372410747020687,107.33480372272597,0.000907315859756,2.0134200809150458
8091,196.0,x,gold,none,48.21944444444445,6.717100415819166,7382.87749393546,0.0720904664421936,2.9061840971268835,5.558385614201955e-06,0.0095250732425097,323.8295956502054,355942.2944101764,3.4757303793964502,140.0842098058898,0.0002680090867092,0.4592142638286755
8092,145.0,x,gold,none,73.07246376811595,10.058589900872608,11759.420366494036,0.1199385860937109,3.363460148807096,1.0145785123208827e-05,0.014846346033959,734.8895363196737,859165.694236355,8.763023743479954,245.72058524951385,0.0007412910862531,1.0846971763011062
8093,126.0,v,none,orange,31.58388704318937,45.73743268179815,9242.275397278148,0.0974005024804337,0.9080191185672678,7.634231460559903e-06,0.0107881020185159,1442.578131527111,291194.10072435293,3.0686457787969728,28.60214010241043,0.0002404523754392,0.3398790650576453
8094,213.0,+,orange,none,95.82657657657658,12.694281808155136,14293.1098591821,0.1411514011505804,10.193834231791556,1.1078479911063554e-05,0.0863747886128728,1214.3461052559048,1366920.1442015015,13.49619490745722,976.5442645423024,0.0010587640730949,8.273840602643892
8095,216.0,s,none,firebrick,49.387681159420296,97.30862432938912,14371.16264921484,0.2292497441417964,1.411233861743436,1.2067022229731158e-05,0.0240474704952305,4787.106748824049,705543.1689879315,11.263145294074498,69.25433152072489,0.0005921017845426,1.181337559475936
8096,162.0,+,orange,none,161.59375,13.279099033931876,15027.233663472134,0.1489728735568797,10.379573824784494,1.1795278268778887e-05,0.0880814316029616,2144.933852935277,2427224.4057542463,24.061747348633737,1676.8841419589107,0.0019050369950538,14.229953096216324
8097,123.0,v,none,gold,96.25,36.50326260411385,10812.43783090384,0.1153602865865049,1.1351017548426108,9.786686039924546e-06,0.0128308378972768,3511.332667017809,1038378.9960183956,11.078219659448406,108.98568792795484,0.0009395825446482,1.2321466427463763
8098,150.0,v,none,yellowgreen,40.34066666666666,24.7248456400016,8263.582032341854,0.0884295805724602,0.8811096903722511,7.639284188532469e-06,0.0098453588208071,995.0349134781782,331689.68595963554,3.549234149574844,35.355442308722154,0.0003064998053256,0.3951479587579913
8099,3740.0,x,gold,none,70.30833333333334,9.0964344519597,10569.282626701175,0.1073540363905672,3.133414527502831,9.006251464092636e-06,0.0133721452074724,639.4862813111579,743063.4400091079,7.547663408866957,220.2325496850933,0.0006332364695536,0.9401008373245392
8100,833.0,x,gold,none,63.0,10.70502902977544,12626.655244184372,0.1295452545572862,3.423056951322339,1.1086476684931613e-05,0.0158928151729154,674.4168288758528,795479.2803836155,8.16135103710903,215.65258793330736,0.0006984480311506,1.0012473558936703
8101,2098.0,x,orange,none,67.57954545454545,12.378499681939774,14273.231088672395,0.1442229940726963,4.417792490434997,1.197219314958269e-05,0.0181062068830785,836.4629032157255,964440.4272557828,9.744736401697445,298.6069854083682,0.000808860211275,1.223459119962569
8102,1224.0,x,gold,none,33.03954081632653,9.32311416185375,10878.945093373111,0.1108173612544045,3.1465064725887237,9.350505340219038e-06,0.0137437027571166,308.0257848982332,359422.6310683829,3.6611830522872713,103.96587318755698,0.0003089148258658,0.4540722374938674
8103,196.0,_,orange,none,79.94444444444444,39.11047686511111,25398.926312269097,0.2450297943212325,7.984205124536489,1.7795946480694585e-05,0.0294512273019494,3107.5954249285555,2015977.2983506303,19.44333640589621,634.5749770376523,0.0014110730460975,2.337364864770942
8104,724.0,x,orange,none,66.85,12.63033372671125,14656.374025953472,0.1487367753610248,4.377403763600162,1.24559263215855e-05,0.0185513926484761,844.1884881839458,979556.5799010192,9.94046484259034,292.6461496251528,0.0008324051996481,1.2399009016532316
8105,156.0,|,darkgreen,none,37.26580952380952,11.26663170704,11293.63170236383,0.1203510743675067,1.7063897342160244,1.102104747061915e-05,0.0136238580107793,418.42218023613225,418997.3775871674,4.464635298381436,63.37292778689539,0.0004087715178793,0.5054261123312388
8106,165.0,+,orange,none,83.91919191919192,12.185410568967423,13625.521454656153,0.133843607625642,10.140290340377335,1.0376182467922176e-05,0.0857549530928871,1020.45621443231,1140742.0919502564,11.203122684623182,850.3711984796063,0.0008680847673263,7.190931355775908
8107,330.0,x,orangered,none,121.53846153846152,11.90569475656,13122.710292205067,0.1284058524883382,5.099146944448957,9.947632442362329e-06,0.0169132853220495,1446.6721306024535,1594405.9918047013,15.60021500736288,619.8083311120915,0.0012083659725557,2.055027544691128
8108,254.0,x,yellowgreen,none,84.96969696969697,9.009769383815,10827.428456530455,0.1124419909302701,2.5996327347224755,9.849512024820307e-06,0.013541935534767,765.4208556189847,919852.1270348588,9.552677348367183,220.832538236938,0.0008367941370465,1.1504596282978987
8109,118.0,s,none,rebeccapurple,118.7,123.417044661365,15778.841073542037,0.2656984591478306,1.4999023597992456,1.2705987758433971e-05,0.0276581801051167,14631.755526576448,1870805.6725932208,31.501407160208384,177.8379758093185,0.0015065109062605,3.279187644615221
8110,108.0,x,orange,none,21.363852813852816,11.42737676392394,12992.75079535836,0.1300119080319527,4.336418219211871,1.0576491640227854e-05,0.0165627867313974,243.91247866486876,277296.5556430309,2.774569078001816,92.59854601067332,0.0002256777820734,0.3535022873108419
8111,89.0,x,forestgreen,none,89.15384615384616,9.492520943470767,11951.728791491912,0.1277332041328377,1.9747561769478492,1.1786112304268507e-05,0.0147181919045533,846.2201892340534,1065439.8739927425,11.38675262254295,176.05400630433118,0.0010506617861681,1.312060488728302
8112,116.0,s,none,orangered,62.03045977011494,76.91691559184137,12992.838757828416,0.1979272572533972,1.3089495360976646,1.1271950132388491e-05,0.0209037058726632,4760.899742179043,802866.4028832142,12.237248362642283,80.86007067874546,0.0006962663580881,1.2923063093752565
8113,192.0,x,gold,none,42.98484848484848,11.85078571068,14199.092147947016,0.1471740233401978,3.479059845023893,1.2845265065410623e-05,0.0177768576012553,509.3868741667071,610323.9691932959,6.326019481255864,149.54325782516133,0.0005521302112099,0.7641086184718333
8114,1542.0,x,orange,none,27.840833333333336,11.7607589341775,13508.520971375936,0.1361330808521108,4.270931315238376,1.1239025742236368e-05,0.0171592197491316,327.3995035429264,376069.6307783738,3.78997555986924,118.8738179036407,0.0003129152322062,0.4776962214588095
8115,1754.0,x,yellowgreen,none,65.54347826086956,6.942618393475435,8143.239837999005,0.0832380528599299,2.284056144939285,7.071872703671513e-06,0.0102693076322745,454.8307839086456,533522.9826028406,5.453776843555339,149.58441751988698,0.0004633919508575,0.6728015690471166
8116,1437.0,x,gold,none,58.77678571428572,11.362130055864998,13543.098659357767,0.1399047669527743,3.434619127519928,1.213305442702826e-05,0.0169854521041097,667.782509843819,795947.9823895395,8.222304452380412,201.8839103668097,0.0007130507812792,0.9982669422378396
8117,123.0,v,none,gold,17.298869047619046,36.45379566718201,10158.179144973124,0.1082004883760342,1.057169782732171,9.085860745798147e-06,0.0120277848077374,628.6363130410939,174656.014929992,1.8602048425915092,18.168611873297436,0.0001561252341558,0.2067783269411305
8118,409.0,+,gold,none,469.44444444444446,12.82930211622,14983.662903936356,0.1520403063010632,8.281375847416921,1.2665756984622433e-05,0.0711156293107178,6015.532595103257,7019338.076486581,71.17944850471504,3906.89515555594,0.0059215130681292,33.53626197177675
8119,61.0,x,limegreen,none,38.45,11.148878256138484,13844.025402119716,0.1467319739434255,2.5906039252305884,1.3342552166623351e-05,0.017126398623244,426.6436258817624,529780.917555267,5.615114074867156,99.13713067074896,0.000510590294301,0.6553903255686492
8120,1658.0,x,forestgreen,none,32.55,9.962120152429762,12546.457594739226,0.1341113384433666,2.0675731701225177,1.237816439666288e-05,0.0154491824361226,323.9989681930182,408044.9975385503,4.36163697101979,67.25036367802863,0.0004025642410804,0.5024513835348069
8121,345.0,x,orangered,none,62.8,10.137248124537,10933.895377554563,0.1052526406990264,4.678197612596463,7.84970563288502e-06,0.0142025904786534,636.1675492198935,686239.0615486682,6.606497357732797,293.4734734974876,0.0004928125944508,0.8913541627492629
8122,168.0,v,none,orange,41.05595238095238,45.14612005332429,9265.435021693364,0.0977032104138398,0.9133175151337304,7.688876034838377e-06,0.0108238512689653,1850.759522973223,379107.94699139294,3.997366081890093,37.35445734011443,0.0003144225701366,0.4428289181772426
8123,225.0,x,orange,none,55.748333333333335,13.2987178831815,15392.694185529796,0.155938871447045,4.664212807590751,1.301338291293369e-05,0.019500581702369,741.3464180119229,858107.6737944521,8.693451554186849,259.96620643137373,0.0007255206564222,1.0870994260675384
8124,123.0,_,rebeccapurple,none,40.45751488095238,69.5590500844625,39260.20933422948,0.3641178779006149,14.683737905238242,2.354204763762016e-05,0.044823139891819,2804.990131802916,1582473.8099915583,14.674604319388202,592.184022564699,0.0009483717819822,1.806604303712939
8125,120.0,x,limegreen,none,60.31818181818182,12.214383904689548,15249.758917198398,0.1621627104471383,2.7221218720538563,1.4831696682306552e-05,0.0188316307549092,736.6128139801748,919720.5817289568,9.780455719535126,164.08798304784352,0.0008945933847192,1.1357233388510846
8126,1631.0,x,orangered,none,78.66145833333333,10.626882370003594,11384.496134434266,0.1090164427200581,5.013008061514912,8.028167373484733e-06,0.0148243879304642,833.3839145073767,891978.2369354186,8.535359209968727,394.2820778718063,0.0006274652713486,1.1618830413516883
8127,102.0,x,yellowgreen,none,52.159743589743584,8.216385111611384,9761.312937468892,0.1006218631448335,2.5289397473197344,8.690468539167323e-06,0.0122561430305471,428.2764714527433,508781.2582955941,5.244472571143623,131.8540086388099,0.000452925557974,0.6388276249322444
8128,102.0,x,yellowgreen,none,102.12121212121212,8.89177231808341,10703.330397530555,0.1112708705200629,2.540724344975061,9.766354183792396e-06,0.0133792450666931,907.8656123227764,1092890.9435310028,11.362008671837758,259.325276642878,0.0009973226408173,1.366095881110014
8129,88.0,x,limegreen,none,86.14285714285714,7.631685089013453,9361.297337543909,0.0984785325735114,1.9352267146865865,8.834834652769363e-06,0.0116279700265382,656.4858995733117,805111.3835111449,8.468546405853463,166.69171419045108,0.0007595739664497,1.000120133633386
8130,177.0,_,orange,none,168.5,37.25596369706666,24934.851339983543,0.2423851501965164,7.545064955392109,1.7967342112687926e-05,0.0290008654968645,6267.865066757332,4191787.562521311,40.73958302799698,1269.627576610829,0.0030184000857542,4.8749555103465
8131,110.0,x,orange,none,31.19387755102041,10.011992499910717,11238.617710608934,0.1114418754896897,4.002746690129198,8.89143822046654e-06,0.0143913607262874,312.2258358817049,350421.8373886988,3.4743727856849884,124.90578418010509,0.0002771347781439,0.4487504234383509
8132,145.0,x,gold,none,29.520289855072463,12.182888247666956,14530.034580850152,0.1501579746216823,3.670600361196248,1.3031851744265076e-05,0.0182195677456817,359.4963941806199,428785.924751782,4.43140502203612,108.27216682070976,0.000384623516927,0.5376527784098081
8133,107.0,v,none,orange,111.84,48.33656403992481,11647.57962805665,0.123521855578693,1.1841750020420896,1.0089121208298716e-05,0.0137105850971381,5394.012195475453,1299046.130199727,13.776048171139545,132.05703362610856,0.001125077931936,1.5290937303484822
8134,235.0,+,orange,none,238.83333333333331,12.507100458156666,14085.962229459376,0.1391329887030133,10.029979759260709,1.0924971630254958e-05,0.0849927472809837,2980.409034279856,3355431.254853375,33.13382030160344,2394.6822845253587,0.0026000728737077,20.29008839857151
8135,186.0,s,none,orangered,188.8,75.2717376147,12794.906995038978,0.1945124040254895,1.290424655226469,1.1115742737643688e-05,0.0205494117906216,14200.62124920848,2415524.930381533,36.71335264030584,243.64593360759537,0.0020988392247732,3.87874186710262
8136,157.0,v,none,yellowgreen,82.21153846153847,28.46005639351692,11396.4070956235,0.1224226665083399,1.2392945655660983,1.0819087824928227e-05,0.0136474707165604,2317.904397728867,926405.7352019493,9.951284437364183,100.72249171835836,0.0008792541599891,1.1093386658784623
8137,149.0,x,firebrick,none,74.85353535353535,13.38796198454,14424.604356033282,0.1387406606778571,6.2000754501199085,1.0326830410599414e-05,0.0187441298737014,1000.5255033651474,1078004.9686380045,10.368669828781334,463.3405859426621,0.0007717775917719,1.4008156703187358
8138,250.0,+,gold,none,89.26388888888889,12.208119793024668,14302.867770698102,0.1454578573964681,7.712660784015687,1.2174461194472088e-05,0.066329471835434,1086.2882353486452,1272245.6858444954,12.935375087454135,687.9107001919871,0.0010821065970641,5.915113968127078
8139,136.0,x,orange,none,34.096111111111114,10.458402407622335,11740.961588390435,0.1164319388258853,4.179475365002583,9.291100473281595e-06,0.0150340642453438,356.572356228061,400306.7119373501,3.969778450755743,142.4875574373722,0.0003167903874634,0.512581792771488
8140,160.0,x,gold,none,25.25199692780338,9.837053646316935,11530.80563919701,0.1178143582885484,3.246716020287291,1.000098821491228e-05,0.0145445232962351,248.34508128640653,291123.0942138965,2.9746295230191167,81.94127481863721,0.000252529715938,0.3672040002005955
8141,59.0,x,orange,none,57.34895833333333,11.64377963974625,13339.61335797989,0.1341907703857302,4.276960886672907,1.1037799269590208e-05,0.0169599350745923,667.6936130214419,764862.2845584064,7.693654698149888,245.362315446263,0.0006327474816282,0.972476831577426
8142,175.0,v,none,gold,42.505185185185184,37.26296248156089,12360.131415442804,0.1322438929022305,1.3167029273535378,1.1412203259722716e-05,0.0147225795955913,1582.1904315309805,524125.03908054624,5.607562267985164,55.82523292223724,0.0004838243100787,0.6242778408135327
8143,182.0,s,none,firebrick,181.7692307692308,91.87525673762308,14168.667633817466,0.2225903896465993,1.4034950021633152,1.2030062990480362e-05,0.0234010341092685,16694.031195423333,2570893.372295517,40.40854963349837,254.59325759625224,0.0021820807274916,4.247866161769344
8144,237.0,_,darkgreen,none,79.48636363636363,10.3252802584,11358.2698127434,0.1210933672424787,1.727270900790815,1.1079267489839716e-05,0.0137220061993915,811.7459812665492,891165.2351897153,9.498318284718732,135.93997543790883,0.0008685653572764,1.07649764922143
8145,110.0,s,none,rebeccapurple,110.5,124.6487263526,16333.984588983283,0.2724207718855656,1.561973268225034,1.3254911327169136e-05,0.0283957430959181,13754.49860076001,1802523.642949289,30.061920542088917,172.37331704769898,0.0014627681132549,3.1335127074947824
8146,130.0,v,none,orangered,128.35294117647058,61.756029979543534,13346.243636614336,0.1410069388513518,1.3295936220336348,1.1240025374144632e-05,0.0156314622847328,7923.541840226287,1710060.067433893,18.066391079987923,170.3155315222265,0.0014396503540727,2.002733845252732
8147,140.0,x,orange,none,47.50925925925926,10.242626581886944,11539.323888350384,0.1147211095887779,4.036230546864383,9.204523098651792e-06,0.0147575085764352,486.4896672351071,548031.6141067105,5.448063820300745,191.77274785153588,0.0004370623163873,0.700892388871861
8148,90.0,v,none,orangered,100.41666666666669,60.00924049455667,13656.531445187957,0.1445495824294605,1.37413445843593,1.1661457679390518e-05,0.0160341744047009,5998.106185745222,1365066.0190749697,14.448763490487517,137.35538757923334,0.001165656385319,1.60273103244897
8149,165.0,+,rebeccapurple,none,162.92857142857142,20.021841650972856,21359.28345540856,0.2019843119872366,20.52220629092836,1.42418721951971e-05,0.1718101609219215,3254.8057318631068,3470621.035589881,32.80718413462254,3342.16152319341,0.0023108241941684,27.978086287677133
8150,195.0,x,gold,none,98.62962962962962,11.923736841856112,14264.998709236275,0.147713868766233,3.5306694143141217,1.2868672502741574e-05,0.017868482079573,1175.9657656979305,1406885.327265069,14.568379449588983,348.18725435746273,0.0012691981773331,1.7622724147062576
8151,135.0,x,orangered,none,66.29047619047618,15.031230690918,16999.035909769544,0.1694600391405822,5.832126401942681,1.3675773137901346e-05,0.0217106305555768,991.9284944925482,1121866.3923676177,11.184230725242193,384.7563153126553,0.0009026877260846,1.4327762671074815
8152,241.0,x,gold,none,103.92592592592592,10.534876711055832,12393.044321557789,0.1269256701481701,3.414871904266516,1.0825042277143745e-05,0.0156129449214835,1094.630914524341,1287681.5604866417,13.187873848337912,354.856126508,0.0011247209837875,1.6222506851732363
8153,848.0,v,none,gold,55.41666666666666,31.92024210780667,8796.69060139938,0.093669242359677,0.9139698745204962,7.850369564515915e-06,0.0104113653529491,1766.6739249084433,485290.3008249087,5.167010940480245,50.396828798910605,0.0004327965851403,0.5742970621965976
8154,136.0,x,orange,none,45.46666666666667,10.4443674246364,11679.429450636242,0.1154961683074219,4.238150439547123,9.160115259025023e-06,0.0149759774358799,474.8315121213179,530984.309212092,5.250849408364458,192.6741417145183,0.0004164540968302,0.6808544685624845
8155,135.0,v,none,gold,66.3445945945946,36.68460824798702,11346.174326372216,0.1211894536806588,1.198073954469662,1.0351317870633428e-05,0.0134842182885809,2433.399648508972,752569.8411802676,8.038247541843663,79.46516018610198,0.0006865738572464,0.8943799426959786
8156,103.0,x,orangered,none,34.04673202614379,11.78119570170206,12936.77484257253,0.1262336160363963,5.114228697748435,9.717496128441629e-06,0.0166960801297307,400.80793686534014,440117.130555532,4.2945116160269805,173.99779522119374,0.0003305865311258,0.5680132332412546
8157,130.0,_,orange,none,67.4757894736842,38.97022084917053,25070.78363105505,0.2412773279706507,7.974962776502039,1.7407019268838872e-05,0.0290426290154344,2616.2489902542266,1682000.3267633263,16.184521522325362,535.4869686090179,0.0011670823194076,1.9483381264372248
8158,130.0,v,none,rebeccapurple,72.08119658119658,94.62027772940822,14436.549622243369,0.1502155094741668,1.3190802882930182,1.0758705957372471e-05,0.0165649731842845,6798.385350088421,1036428.4704760748,10.783819485137473,94.67622394533834,0.0007721167052522,1.1891654338243354
8159,170.0,+,firebrick,none,105.62162162162164,17.58112713019676,19249.88292175742,0.1859794100045543,16.16538632080693,1.3854655199168993e-05,0.1360152614562768,1853.590114189476,2029014.4827875665,19.598980396430434,1706.2552538283735,0.0014593040099374,14.355612434538292
8160,119.0,v,none,firebrick,123.67647058823528,75.47612654534589,13720.468948528567,0.1439649024232153,1.3155355777958615,1.09520620923807e-05,0.0159217427813498,9312.430874779517,1682637.7285629816,17.650756343615164,161.0924554881127,0.0013402980046307,1.9519007734458864
8161,240.0,+,rebeccapurple,none,118.25308641975307,20.86725484048185,22078.135108760296,0.2073223621531937,22.07560423210055,1.4343795028610148e-05,0.1845632954733067,2423.1904717135963,2567616.829773673,24.14160135852808,2549.196386058568,0.001676066852808,21.3176634976864
8162,139.0,x,orange,none,46.72083333333333,13.328298782465138,15426.683103538697,0.1562814806882156,4.674938271687833,1.3041682638661407e-05,0.0195437508681729,622.6366278039874,720625.8339851156,7.300108986692466,218.4443896277818,0.0006091498222258,0.912962710255441
8163,170.0,x,gold,none,85.9,10.969323277873,12952.343923131551,0.1329811562783041,3.4879753910368883,1.1396310446724448e-05,0.01629674438937,942.2253802202906,1112568.4563356235,11.42275145448361,299.59225360403053,0.0009789246731993,1.3998389147588934
8164,1320.0,x,forestgreen,none,32.31219630709427,9.773035888800509,12317.353579308372,0.1317196648746722,2.0156464669781005,1.216660671902552e-05,0.0151634320406309,315.487780760925,397618.84847546095,4.252047443538019,65.07248616637753,0.0003927474367845,0.4894949410357881
8165,130.0,x,orange,none,31.95263157894737,13.504761538801317,15630.135337729276,0.1583371057911699,4.737946017343063,1.3212298817312237e-05,0.019801848027793,431.5055250411353,499413.59570599394,5.059167830363,151.39027300423277,0.0004221553129083,0.6327089464328082
8166,131.0,v,none,orange,43.89455782312925,49.00353847486531,12165.010995135806,0.1291321478521497,1.243120078376872,1.0611793771459654e-05,0.0143379408918521,2149.6760920391803,532839.0067706417,5.655838401378496,54.43581365643036,0.0004646418742083,0.6279749623818275
8167,278.0,|,forestgreen,none,71.90555555555555,15.208410704186669,11823.435212332824,0.1225688650761084,2.309163530095828,1.0634583922610524e-05,0.0140756120316397,1092.2801420783355,848984.2861780595,8.800845489072136,165.84627043547627,0.000763555840537,1.0106893148227938
8168,160.0,x,forestgreen,none,39.63211382113821,6.7797720481963415,8409.999191334002,0.089080958558793,1.5876319038553453,8.091181749651319e-06,0.0104075504181445,268.5847003176968,333158.4383192908,3.528847329838604,62.90717041336798,0.0003205145036575,0.4122941089165151
8169,318.0,x,gold,none,52.757179487179485,9.00718251961877,10358.88367773144,0.1044837786119961,3.2525046515585667,8.641642650751304e-06,0.0131525763053441,475.166654782798,546462.1906378906,5.511746896750174,171.6006321413076,0.0004558508685329,0.6938433188640037
8170,82.0,s,none,orangered,42.0,85.90065517132858,14463.712914765358,0.2205671042714712,1.4563052147783755,1.253895942231982e-05,0.0232910592460857,3606.670100049472,606641.430969111,9.25429907486902,61.069436527699125,0.0005257883976043,0.977168314805397
8171,90.0,v,none,rebeccapurple,137.88888888888889,97.09565378023112,14842.540131994543,0.1544553459094585,1.3569707022220914,1.1070602728846026e-05,0.0170331113669547,13350.300285121588,2036014.893342769,21.184704572111247,186.0075679698536,0.001517028741219,2.33611881773035
8172,93.0,x,yellowgreen,none,91.84210526315788,9.294478037106316,11105.337912335128,0.1149012591280937,2.771990325860101,9.994442599852455e-06,0.0139166597665398,853.388412423525,1019658.6546484028,10.549907623832103,254.5107642664155,0.0009176647348335,1.2777844607036486
8173,173.0,+,gold,none,172.32142857142858,12.135274935049283,14229.213471259807,0.144793697264746,7.62277287333471,1.2133714212637732e-05,0.0655825180434857,2082.3082672144305,2440747.1702965577,24.830305576668145,1311.2398555820096,0.002079686067088,11.279313878634882
8174,195.5,x,yellowgreen,none,49.160833333333336,5.70458024289675,6514.6280661812425,0.065389503557945,2.124577496606217,5.353884926105006e-06,0.0082918854302377,280.3746098985814,320206.8265256017,3.2141570305168825,104.3940418498988,0.000263187850076,0.4075540198137081
8175,992.0,x,orange,none,94.86363636363636,10.819410709299545,12326.557769206747,0.123521599915104,4.0705244707650845,1.007866371168089e-05,0.0157023539339343,1026.261637575213,1169243.3731858078,11.71688140847064,386.0719278101466,0.0009560590524341,1.4894463015108217
